Siruta,localitate,Procent participare
10195,Bocsig,33.88643067846608
43698,Racovita,33.88625592417062
84594,Lazarea,33.88429752066116
16506,Draganu,33.88235294117647
53425,Paltinis,33.87951807228916
124661,Timisesti,33.878787878787875
128472,Radomiresti,33.87703889585947
168960,Bunesti,33.8768115942029
16944,Lunca Corbului,33.876221498371336
159482,Valcani,33.86243386243386
116590,Eremitu,33.85700545046489
41943,Soars,33.84426732066217
69394,Visinesti,33.83606557377049
179310,Dobroesti,33.829854190705966
158449,Sacosu Turcesc,33.8012560029553
20359,Letea Veche,33.79598662207358
67906,Lunguletu,33.78942486085343
117550,Ibanesti,33.7877030162413
16365,Darmanesti,33.78145467080317
26699,Oras Alesd,33.75422773393461
155083,Beciu,33.74792703150912
114417,Sangeorgiu De Mures,33.72188861415283
4142,Cricau,33.71325734853029
117275,Grebenisu De Campie,33.70452858203415
149370,Manastirea Humorului,33.704188481675395
36907,Cristesti,33.7027027027027
41088,Harman,33.697760536060656
77028,Priponesti,33.69627507163324
55311,Sandulesti,33.6950314106225
10453,Conop,33.6950314106225
180028,Porumbesti,33.68828654404647
129095,Stoenesti,33.677349266702876
78141,Municipiul Motru,33.663698975306566
57902,Gilau,33.65713503899302
52856,Forotic,33.655274888558694
129656,Valea Mare,33.6457984599933
108669,Rozavlea,33.64416262588586
60419,Municipiul Constanta,33.6092280609645
58794,Palatca,33.6
55160,Mica,33.5934848998982
63170,Vulturu,33.57015985790409
23127,Izvoru Berheciului,33.56973995271868
120076,Vargata,33.56687898089172
60482,Municipiul Mangalia,33.55101551734467
122864,Grinties,33.549029367844696
48227,Panatau,33.542319749216304
179757,Herasti,33.52668213457076
62191,Mihail Kogalniceanu,33.51833976833977
22665,Gaiceana,33.51724137931034
75114,Sendreni,33.51288056206089
97517,Horlesti,33.506493506493506
11842,Savarsin,33.502323616392054
85341,Praid,33.501622791200866
93628,Gheorghe Lazar,33.495670995671
93281,Cuza Voda,33.49426674713337
112030,Gruia,33.485818847209515
108794,Sacalaseni,33.4855403348554
131274,Poiana Campina,33.48362600854295
145355,Racovita,33.47584437793929
13819,Albestii De Arges,33.47305389221557
119858,Taureni,33.46508563899868
31565,Tarcea,33.46135381661066
1348,Municipiul Blaj,33.45629797108348
3039,Bistra,33.4548294714918
169896,Francesti,33.45120226308345
127144,Gostavatu,33.445378151260506
62761,Poarta Alba,33.44519015659955
44863,Amaru,33.44298245614035
164339,Iana,33.43691733996271
29001,Curtuiseni,33.435270132517836
11995,Seleus,33.43023255813954
46830,Ghergheasa,33.42696629213483
41621,Poiana Marului,33.42185128983308
178117,Tulnici,33.402428190701805
48968,Ramnicelu,33.38175479372458
43929,Scortaru Nou,33.36510962821735
12572,Varadia De Mures,33.35766423357664
76601,Ivesti,33.35005644048664
82895,Oras Rovinari,33.34275751578551
142373,Poiana Blenchii,33.333333333333336
154978,Zambreasca,33.333333333333336
20313,Hemeius,33.326852031888
37823,Ibanesti,33.3117723156533
75472,Oras Targu Bujor,33.31039229181005
107546,Calinesti,33.30766268771659
40198,Municipiul Brasov,33.29968112480455
18554,Salatrucu,33.29512893982808
6271,Poiana Vadului,33.294392523364486
78873,Bengesti-Ciocadia,33.25688073394495
104387,Niculesti,33.25235347707258
179533,Oras Popesti Leordeni,33.24972045090514
48325,Oras Patarlagele,33.24233178095391
3958,Cetatea De Balta,33.22119428090833
119723,Suseni,33.1948051948052
117998,Lunca,33.194372068785825
162559,Blagesti,33.1758034026465
102348,Crevedia Mare,33.174980205859065
121386,Bira,33.16487681617183
42076,Ticusu,33.16326530612245
151736,Islaz,33.15468940316687
121297,Bicaz-Chei,33.141919606234616
39942,Lozna,33.13840155945419
12876,Zimandu Nou,33.12663963749106
45619,Breaza,33.11036789297659
68887,Selaru,33.10147299509001
142337,Plopis,33.09315491507977
170952,Lungesti,33.085194375516956
9333,Livada,33.0834114339269
37770,Hudesti,33.082234777150035
38580,Prajeni,33.07240704500978
64906,Valea Crisului,33.067517278043596
5103,Jidvei,33.064516129032256
179846,Coltau,33.060853769300635
95792,Baltati,33.027522935779814
119803,Sincai,33.02675585284281
100781,Adunatii-Copaceni,33.021442495126706
12689,Varfurile,33.00270513976555
56354,Caianu,33.000499251123316
147161,Botosana,33.000475511174514
69330,Visina,32.99161230195713
171879,Orlesti,32.99101412066752
36060,Oras Saveni,32.97035692679976
53728,Rusca Montana,32.96985246953175
42101,Ucea,32.958199356913184
151246,Zamostea,32.95454545454545
158699,Sanmihaiu Roman,32.95420974889217
116288,Craciunesti,32.92645712541959
155724,Beba Veche,32.908366533864545
33435,Lechinta,32.893652102225886
26564,Municipiul Oradea,32.88950156773705
149968,Preutesti,32.88541855819866
87665,Oras Simeria,32.8706957132818
44462,Visani,32.84868066774367
23387,Magiresti,32.838427947598255
97090,Golaiesti,32.8377931945821
166529,Tutova,32.831916285153696
40955,Feldioara,32.82239253582139
76692,Matca,32.82040898967402
105605,Ulmeni,32.807731434384536
69303,Valeni-Dambovita,32.80346820809248
145293,Porumbacu De Jos,32.80341217526173
98738,Romanesti,32.775453277545324
175732,Carligele,32.77378097521982
65011,Zagon,32.76026743075454
172698,Rosiile,32.758620689655174
32768,Budesti,32.75737940964723
65681,Oras Gaesti,32.7504612176145
125114,Ghindaoani,32.74670018856065
121466,Bargauani,32.738896366083445
9798,Apateu,32.73510409188801
104243,Moara Vlasiei,32.73464658169177
1696,Oras Cugir,32.71893626776708
40367,Oras Rasnov,32.70465489566613
137540,Culciu,32.70156438026474
141312,Halmasd,32.687129779213784
154184,Segarcea-Vale,32.686630113876
109176,Oras Somcuta Mare,32.68562401263823
38241,Mihalaseni,32.667332667332666
17913,Poienarii De Arges,32.640586797066014
107582,Cernesti,32.639355271994624
176212,Garoafa,32.638888888888886
12812,Zarand,32.618825722273996
141946,Marca,32.61287223823247
79004,Balteni,32.61220536002583
31011,Salard,32.60320134793597
41854,Sinca,32.57363253856943
106363,Grosi,32.55993812838361
97394,Grozesti,32.551319648093845
37958,Manoleasa,32.54809579897919
96192,Ciortesti,32.52652519893899
130954,Oras Azuga,32.51659009698826
131069,Oras Boldesti-Scaeni,32.51546831662044
149316,Malini,32.5012398743594
175055,Oras Panciu,32.4996743519604
63318,Saligny,32.49866808737347
151433,Comanesti,32.48677248677249
32027,Oras Valea Lui Mihai,32.48600223964166
52721,Domasnea,32.46268656716418
145140,Nocrich,32.45393634840871
65477,Sotanga,32.45134858313418
33845,Micestii De Campie,32.44803695150115
31976,Vadu Crisului,32.43412797992472
172992,Sinesti,32.421680755842864
161133,Pardina,32.421052631578945
33015,Chiochis,32.41970021413276
154228,Silistea,32.41881298992161
177986,Tataranu,32.41639697950377
62486,Oltina,32.377656945130994
76255,Fartanesti,32.377450980392155
132645,Chiojdeanca,32.37639553429027
115637,Balauseri,32.3744769874477
116652,Ernei,32.37334454488123
132379,Boldesti-Gradistea,32.37082066869301
12938,Zadareni,32.369204593789874
55776,Aschileu,32.34782608695652
116983,Gheorghe Doja,32.325776658270364
67595,Gura Ocnitei,32.324598478444635
41417,Mandra,32.31756214915798
156712,Dudestii Vechi,32.31416549789621
169182,Copaceni,32.31055323105532
74891,Galiciuica,32.29706390328152
133508,Gorgota,32.2952427660618
162194,Banca,32.28382386493269
30014,Madaras,32.28101378390396
40492,Oras Zarnesti,32.2648671446647
150356,Stulpicani,32.25874867444327
48487,Pietroasele,32.2435174746336
9538,Oras Ineu,32.24245511269579
40035,Adaseni,32.23744292237443
31789,Tinca,32.22276661767108
100344,Roscani,32.21070811744387
15313,Cepari,32.19178082191781
47453,Merei,32.19078708741385
62020,Istria,32.19037871033777
39532,Unteni,32.15449046067938
159464,Sandra,32.14990138067061
35759,Curtesti,32.148972602739725
8826,Vintu De Jos,32.14605734767025
173061,Slatioara,32.13499633162142
102286,Crevedia,32.134877107454805
161053,Nufaru,32.1113074204947
168880,Bujoreni,32.10341365461847
144991,Micasasa,32.09668353007307
76353,Fundeni,32.096416111639705
20910,Oras Slanic-Moldova,32.096385542168676
160724,Mahmudia,32.068486811661266
129111,Stoicanesti,32.06288708909004
158396,Remetea Mare,32.06239168110918
26975,Municipiul Salonta,32.05820677384508
144893,Marpod,32.05673758865248
157781,Moravita,32.05417607223476
76932,Oancea,32.04708960104644
78329,Oras Targu Carbunesti,32.04215323269724
67835,Ludesti,32.03834510595358
15741,Corbeni,32.031767041694245
176301,Gugesti,32.02952029520295
174502,Diculesti,32.020997375328086
165416,Pogana,32.016129032258064
20821,Oras Comanesti,32.0078903654485
68789,Salcioara,32.00382897255903
103087,Gaiseni,32.000946073793756
45101,Berca,32.0
24089,Parincea,31.986062717770036
178947,Obrejita,31.975403535741737
115307,Bahnea,31.962481962481963
72579,Gangiova,31.961866532865027
86339,Voslabeni,31.948686621869275
113395,Punghina,31.948291782086795
44845,Municipiul Ramnicu Sarat,31.943231441048034
170872,Livezi,31.927710843373493
123914,Raucesti,31.920989143546443
43117,Frecatei,31.916817359855333
64942,Valcele,31.91358024691358
157736,Manastiur,31.91176470588235
66081,Oras Titu,31.89769574134395
40633,Bran,31.897321428571427
54305,Ticvaniu Mare,31.896551724137932
174290,Zatreni,31.894618834080717
118995,Raciu,31.89131212012871
122249,Damuc,31.886477462437394
14584,Bogati,31.88526872737399
174780,Campineanca,31.87150837988827
171325,Mihaesti,31.87026264762912
51662,Brebu Nou,31.86813186813187
140280,Bobota,31.866666666666667
76317,Frumusita,31.858812743525096
179864,Oncesti,31.84713375796178
18331,Ratesti,31.835363292734144
137899,Homoroade,31.828113619810633
123674,Podoleni,31.811263318112633
63286,Costinesti,31.80835734870317
131817,Oras Valenii De Munte,31.806615776081426
5755,Miraslau,31.802120141342755
64096,Bretcu,31.800766283524904
168559,Barbatesti,31.786627694556085
8096,Oras Teius,31.782814614343707
32394,Municipiul Bistrita,31.769990550039484
141722,Ip,31.768231768231768
130678,Blejoi,31.75524198865884
151558,Voitinel,31.75438596491228
32884,Cetate,31.752305665349144
150702,Ulma,31.726190476190474
36202,Avrameni,31.72554347826087
87077,Oras Petrila,31.70177299590847
134014,Magurele,31.699092088197148
33765,Mariselu,31.690140845070424
179828,Rosiori,31.677419354838708
96637,Cristesti,31.672376206789163
176338,Gura Calitei,31.67225682798275
103443,Gradistea,31.654105513685046
61559,Crucea,31.645056726094005
139704,Municipiul Zalau,31.639358781330262
144198,Biertan,31.63651661758519
49894,Ulmeni,31.634653077224616
115708,Beica De Jos,31.632047477744806
14165,Baiculesti,31.62734906037585
149414,Moara,31.62265758091993
100638,Mitreni,31.616982836495033
178377,Vidra,31.61037188672808
152617,Crangeni,31.606463878326995
147465,Bunesti,31.605275125056846
13169,Municipiul Pitesti,31.603263334938482
13392,Oras Stefanesti,31.585896241068657
116867,Galesti,31.573754316724223
172340,Pietrari,31.572531491263714
11637,Peregu Mare,31.56549520766773
135226,Secaria,31.55291790306627
107403,Bogdan Voda,31.54308617234469
144866,Ludos,31.54121863799283
178475,Vintileasca,31.532663316582916
142177,Napradea,31.522748375116063
17968,Poienarii De Muscel,31.522542498152255
125472,Municipiul Caracal,31.514040197030166
172457,Prundeni,31.499107674003568
77126,Scanteiesti,31.49367088607595
48682,Podgoria,31.4865392118611
25362,Secuieni,31.48148148148148
170346,Gradistea,31.471840984382396
135404,Surani,31.47100424328147
68404,Pietrosita,31.468797564687975
71536,Carpen,31.44273127753304
104680,Prundu,31.44065237088493
29467,Girisu De Cris,31.40900195694716
114809,Municipiul Reghin,31.392496156488175
18938,Stolnici,31.374949000407998
66474,Bucsani,31.368227731864096
133090,Dumbrava,31.3573883161512
123790,Poiana Teiului,31.35717785399314
17851,Pietrosani,31.33833922261484
144303,Blajel,31.332280147446024
141447,Hida,31.324725011956
122908,Grumazesti,31.31572797382566
77595,Cuza Voda,31.310043668122272
98300,Oteleni,31.299011251278554
11423,Misca,31.297434044091073
127368,Izbiceni,31.291085984748882
104225,Marsa,31.281580156178226
74554,Urzicuta,31.280678268630076
149655,Ostra,31.278945493409335
130785,Bucov,31.262740049350928
84629,Lueta,31.247931148626282
174496,Titesti,31.239388794567063
108963,Oras Seini,31.233430122459286
164687,Lipovat,31.226765799256505
136278,Batrani,31.223371880706026
32544,Oras Nasaud,31.22249651175271
37011,Dersca,31.222267043162567
40857,Comana,31.215469613259668
66438,Buciumeni,31.212287438288534
57546,Dabaca,31.206293706293707
19999,Vladesti,31.20094191522763
146799,Adancata,31.191885038038883
83749,Oras Vlahita,31.18997232622497
146432,Scheia,31.18346900438322
63526,Oras Covasna,31.177175215071326
179132,Municipiul Bucuresti,31.16920124161001
67256,Darmanesti,31.15656963021243
179613,Sieu,31.155253528489283
150766,Vadu Moldovei,31.153230112119594
133278,Fantanele,31.1495673671199
163903,Gagesti,31.137724550898202
42398,Vulcan,31.136533200696345
82680,Tantareni,31.135449262405007
42236,Vistea,31.129943502824858
100317,Fantanele,31.127129750982963
164277,Dimitrie Cantemir,31.125131440588852
166672,Vetrisoaia,31.124161073825505
97777,Madarjac,31.107354184277263
130534,Municipiul Ploiesti,31.106127670051006
101298,Branesti,31.10330111710807
62360,Oras Murfatlar,31.102449888641427
125178,Boghicea,31.097560975609756
59041,Poieni,31.08641975308642
161151,Peceneaga,31.082062454611474
179659,Negrilesti,31.08108108108108
155243,Municipiul Timisoara,31.07227531771393
50923,Oras Baile Herculane,31.067484662576685
103997,Joita,31.061343719571568
150524,Todiresti,31.026684758028043
144232,Barghis,31.022530329289427
83847,Avramesti,31.01851851851852
32201,Toboliu,31.0122878876536
69900,Municipiul Craiova,31.01184501104196
75819,Buciumeni,31.008146639511203
20411,Magura,31.00269784172662
145765,Sura Mare,30.992798353909464
19338,Titesti,30.991630738016738
122702,Girov,30.985915492957748
168229,Alunu,30.98551547855723
122613,Faurei,30.980163360560095
165336,Poienesti,30.975395430579965
140501,Chiesd,30.967078189300413
36569,Copalau,30.962219598583236
179775,Sabareni,30.960187353629976
164892,Miclesti,30.940594059405942
83561,Municipiul Gheorgheni,30.936227951153324
17398,Mirosi,30.936012691697513
149584,Musenita,30.93525179856115
66009,Branesti,30.932804082789907
86687,Municipiul Deva,30.92994603224183
179285,Oras Chitila,30.929143854637786
169306,Creteni,30.913091309130913
33177,Cosbuc,30.902348578491967
143922,Apoldu De Jos,30.9021113243762
34173,Petru Rares,30.898287312128627
139884,Oras Simleu Silvaniei,30.893521965748324
138770,Sacaseni,30.89171974522293
94161,Perieti,30.88918380889184
33989,Nimigea,30.882697260594707
135020,Rafov,30.880330123796423
165470,Puiesti,30.880311024715358
165611,Pungesti,30.87594133967499
125169,Negresti,30.871590153027277
169039,Cernisoara,30.867611475976496
76282,Foltesti,30.859969558599694
179962,Galbinasi,30.857779428147047
75515,Barcea,30.85465000991473
35884,Stauceni,30.84426505213589
150588,Udesti,30.842942991716747
76175,Draguseni,30.841782598443764
159393,Fibis,30.834512022630836
65147,Dalnic,30.831099195710454
77180,Slobozia Conachi,30.82091732398481
9280,Fantanele,30.807248764415156
39975,Cosula,30.80082135523614
120888,Cordun,30.800542740841248
63394,Municipiul Sfantu Gheorghe,30.784153369215847
153277,Maldaeni,30.782971122357843
8158,Unirea,30.775056803837415
39328,Trusesti,30.74477747502271
156669,Denta,30.73739653875094
26361,Prajesti,30.737062205959226
41113,Harseni,30.72889355007866
21249,Beresti-Bistrita,30.72289156626506
116224,Cozma,30.714285714285715
125622,Oras Draganesti-Olt,30.713983945923108
39051,Sulita,30.709624796084828
108240,Leordina,30.695564516129032
143851,Oras Ocna Sibiului,30.69364161849711
67327,Dragodana,30.693430656934307
166413,Todiresti,30.688854489164086
47373,Maracineni,30.67966422962361
42472,Holbav,30.671859785783838
100709,Ciocarlia,30.670926517571885
22111,Damienesti,30.668504479669192
144795,Loamnes,30.664395229982965
33337,Ilva Mare,30.66184074457084
67014,Cornesti,30.661124307205068
34235,Prundu Bargaului,30.650095602294456
44818,Municipiul Buzau,30.64810883650527
149682,Panaci,30.646022423918847
42003,Tarlungeni,30.640493267899835
2988,Berghin,30.630068621334996
67470,Finta,30.617807389460932
118931,Rastolita,30.617786829599456
98505,Popricani,30.615861763402748
166869,Voinesti,30.615216599927194
21720,Casin,30.608537693006358
148006,Oras Dolhasca,30.588761032286897
153106,Izvoarele,30.57356608478803
100273,Bals,30.57347670250896
55623,Alunis,30.564430244941427
87291,Municipiul Brad,30.563412583135847
124493,Tarcau,30.54481546572935
119894,Oras Ungheni,30.542609853528628
53675,Racasdia,30.528255528255528
115236,Atintis,30.51839464882943
49643,Tisau,30.505753278030507
12144,Sagu,30.504520268299796
42058,Teliu,30.501692828562636
149780,Partestii De Jos,30.489389346037246
77224,Smardan,30.487033523086655
42307,Voila,30.485436893203882
4366,Galda De Jos,30.48084759576202
4927,Ighiu,30.480056477232615
96254,Ciurea,30.478997789240974
7865,Sona,30.47222222222222
147205,Breaza,30.46875
109096,Sisesti,30.453131941359395
23948,Orbeni,30.44947617438324
16757,Leordeni,30.449141347424042
93539,Dragos Voda,30.446549391069013
146539,Municipiul Falticeni,30.445650900285123
164829,Malusteni,30.442374854481955
110116,Oras Strehaia,30.437680515441013
69615,Vulcana-Bai,30.42763157894737
34155,Parva,30.409963674104826
50228,Vintila Voda,30.40339702760085
121055,Oras Targu Neamt,30.40237645152579
125962,Brastavatu,30.399769916594767
108945,Sapanta,30.38842345773039
179249,Chiajna,30.38617047611189
116171,Coroisanmartin,30.385288966725042
34333,Rodna,30.379746835443036
121876,Bozieni,30.373406193078324
121607,Bodesti,30.362694300518136
20965,Oras Targu Ocna,30.361238532110093
119527,Sanpetru De Campie,30.36036036036036
136483,Municipiul Satu Mare,30.35854725846458
146502,Municipiul Campulung Moldovenesc,30.351271846340197
138574,Piscolt,30.349877949552482
179935,Persinari,30.336097773897862
104546,Peris,30.33261625020685
153605,Plosca,30.32006920415225
95239,Rediu,30.317769130998702
108598,Repedea,30.31045751633987
66198,Baleni,30.305275637225844
75711,Branistea,30.2880658436214
117319,Gurghiu,30.27953478881861
156473,Costeiu,30.272324255858138
30568,Popesti,30.27162819908934
147358,Oras Brosteni,30.257186081694403
163618,Dranceni,30.23872679045093
46377,Cochirleanca,30.229858370095194
131256,Municipiul Campina,30.222958918356735
92658,Municipiul Slobozia,30.21618080576482
166235,Tacuta,30.214344600164882
77812,Municipiul Targu Jiu,30.201437002822683
158653,Sanandrei,30.198019801980198
11502,Olari,30.198019801980198
107920,Cupseni,30.192034139402562
162924,Bunesti-Averesti,30.17721518987342
99478,Tatarusi,30.173775671406002
135896,Tomsani,30.14313780522032
66697,Cojasca,30.137469157560805
156767,Dumbrava,30.129637907912382
60687,Oras Ovidiu,30.121319836179584
157424,Jebel,30.118110236220474
61256,Ciobanu,30.107142857142858
17049,Malureni,30.104786179552534
15064,Caldararu,30.10342950462711
155760,Becicherecu Mic,30.103168754605747
145792,Sura Mica,30.097451274362818
20607,Gura Vaii,30.08130081300813
9690,Oras Sebis,30.0776074200265
18162,Popesti,30.070830650354154
150114,Rasca,30.063913470993118
133214,Filipestii De Targ,30.0609756097561
124117,Oras Roznov,30.057803468208093
44060,Stancuta,30.057183702644746
103130,Ganeasa,30.04637539663168
44202,Traian,30.041462495288354
151488,Fantana Mare,30.028063610851262
66330,Bezdead,30.027173913043477
70940,Barca,30.02560819462228
40241,Municipiul Codlea,30.021090978813152
64345,Ghidfalau,30.014091122592767
137032,Berveni,30.013831258644537
19249,Tigveni,30.0
150891,Valea Moldovei,29.996718083360683
164749,Lunca Banului,29.993065187239946
115959,Ceuasu De Campie,29.98968008255934
136642,Oras Tasnad,29.981402763018068
73996,Sadova,29.98065764023211
155911,Biled,29.97934493951018
145202,Orlat,29.977029096477796
12055,Sintea Mare,29.976813514408743
60598,2020-08-23 00:00:00,29.970513900589722
83525,Oras Cristuru Secuiesc,29.968275549512803
9459,Oras Chisineu-Cris,29.9567357899448
73567,Ostroveni,29.956286963229623
92907,Balaciu,29.95049504950495
151978,Oras Zimnicea,29.944851428101078
104083,Luica,29.940119760479043
156801,Oras Faget,29.938013067515495
102213,Cornetu,29.936432260627733
137443,Craidorolt,29.909365558912388
120316,Voivodeni,29.897610921501705
101957,Ciorogarla,29.894608836643698
13668,Oras Costesti,29.891873038018836
1874,Municipiul Sebes,29.890244368809515
147713,Carlibaba,29.879211697393515
63152,Lumina,29.87765614938828
43242,Gemenele,29.873772791023843
139740,Oras Cehu Silvaniei,29.857895577199425
110820,Breznita-Ocol,29.836264402668284
55446,Oras Huedin,29.82992293382939
41033,Halchiu,29.82412682685162
58623,Mociu,29.806598407281
29724,Ineu,29.805797917253024
108348,Moisei,29.805194805194805
68716,Runcu,29.8005698005698
75221,Draganesti,29.797703663203936
114355,Cristesti,29.79149959903769
44355,Unirea,29.7838692672641
62985,Targusor,29.77913175932978
135164,Scorteni,29.775280898876403
116395,Cucerdea,29.768270944741534
96717,Dagata,29.765886287625417
51804,Carasova,29.755706848217862
125098,Dochia,29.755366949575638
13622,Municipiul Curtea De Arges,29.749717658202485
93646,Giurgeni,29.727352682497802
175466,Brosteni,29.721199368753286
38321,Mileanca,29.720616570327554
38492,Paltinis,29.71506105834464
38456,Nicseni,29.714285714285715
52990,Gradinari,29.70838396111786
145827,Oras Talmaciu,29.65998785670917
166985,Vulturesti,29.65909090909091
147241,Brodina,29.65653896961691
130026,Vladila,29.636363636363637
94456,Sfantu Gheorghe,29.632107023411372
125418,Oras Bals,29.620671346823197
15108,Calinesti,29.60204535349044
59283,Sacuieu,29.597946963216426
132315,Banesti,29.596129575094658
64130,Catalina,29.595588235294116
42682,Municipiul Braila,29.594453582356167
159614,Municipiul Tulcea,29.59012108453311
120726,Municipiul Piatra-Neamt,29.570047535117236
12920,Frumuseni,29.56409149762624
17575,Mozaceni,29.556354916067146
65342,Municipiul Targoviste,29.555573223087933
163324,Deleni,29.544235924932977
121938,Brusturi,29.541169076052796
130712,Brazi,29.529717253317944
94535,Suditi,29.520958083832337
35090,Tiha Bargaului,29.51936174352987
118575,Ogra,29.51086956521739
40606,Bod,29.502179398944712
25825,Targu Trotus,29.49350067234424
44560,Cazasu,29.48885976408912
143959,Arpasu De Jos,29.479768786127167
179383,Jilava,29.46654403311106
76996,Piscu,29.464732366183092
33382,Josenii Bargaului,29.459012520670917
148097,Dolhesti,29.456847717427525
144615,Hoghilag,29.450190528034838
120478,Chibed,29.43820224719101
39658,Viisoara,29.43548387096774
2915,Oras Baia De Aries,29.434756464221287
162327,Bacani,29.434613724643935
36532,Concesti,29.43189596167009
60721,Tuzla,29.43027492547201
51699,Buchin,29.42907592701589
130981,Oras Baicoi,29.426307448494452
165817,Rosiesti,29.425742574257427
4482,Garbova,29.404617253948967
177557,Ruginesti,29.38235294117647
157004,Foeni,29.366736256089073
39967,Candesti,29.365558912386707
126718,Dobrosloveni,29.362696029362695
123102,Ion Creanga,29.34080137871607
99058,Sinesti,29.339622641509433
167473,Municipiul Ramnicu Valcea,29.338383630449997
177352,Pufesti,29.336124401913874
100754,Adancata,29.336078229541947
177405,Racoasa,29.334916864608076
43625,Mircea Voda,29.33177933177933
148328,Dragoiesti,29.328953542937587
97811,Mircesti,29.322580645161292
175885,Cotesti,29.321608040201006
151549,Hartop,29.313725490196077
41738,Recea,29.309035687167807
24837,Rachitoasa,29.298294660329887
18858,Stoenesti,29.29408402400686
151157,Vulturesti,29.29036929761043
124849,Urecheni,29.25857843137255
65921,Oras Pucioasa,29.252731477789297
69250,Vacaresti,29.251059821008006
93995,Mihail Kogalniceanu,29.24812030075188
40438,Municipiul Sacele,29.24737435040157
159213,Varias,29.241535842632874
135850,Tinosu,29.23946557040082
125347,Municipiul Slatina,29.23212450447805
41667,Prejmer,29.228011778261425
55384,Municipiul Gherla,29.222534315544014
26877,Municipiul Marghita,29.22104684709438
138164,Micula,29.21383647798742
25629,Strugari,29.207161125319693
21123,Asau,29.19499105545617
65841,Municipiul Moreni,29.184367034834324
162791,Bogdanita,29.17748917748918
150418,Sucevita,29.166666666666668
108400,Ocna Sugatag,29.12230215827338
93931,Lupsanu,29.119732999582812
47186,Lopatari,29.115693813351974
41177,Hoghiz,29.08124525436598
108017,Oras Dragomiresti,29.079415250888978
11584,Oras Pecica,29.07239819004525
36426,Broscauti,29.071867100036116
71698,Cerat,29.07049282595134
134853,Provita De Jos,29.039422543031648
77475,Valea Marului,29.03553299492386
125846,Barza,29.015784586815226
134096,Maneciu,29.01536312849162
87059,Municipiul Lupeni,29.014649622095735
105026,Sinesti,29.00473933649289
56327,Buza,29.0
158181,Pischia,28.998891762098264
127019,Farcasele,28.996378685980343
10872,Ghioroc,28.99050905953408
161231,Sfantu Gheorghe,28.985507246376812
129040,Sprancenata,28.98172323759791
117827,Oras Iernut,28.980115458627324
52650,Doclin,28.980099502487562
131577,Oras Slanic,28.97775876817793
134899,Provita De Sus,28.974831184775937
158010,Ortisoara,28.969210174029453
9262,Municipiul Arad,28.96333565127282
150258,Slatina,28.95761741122566
77313,Tudor Vladimirescu,28.95473635090994
36006,Municipiul Dorohoi,28.9440641581271
87424,Oras Calan,28.93980150264354
161561,Valea Teilor,28.93579595426561
95159,Holboca,28.93572520312123
144535,Cartisoara,28.933092224231466
14940,Buzoesti,28.927789934354486
147580,Calafindesti,28.91725352112676
163379,Delesti,28.90403180011357
168602,Oras Berbesti,28.892930211411684
79308,Oras Bumbesti-Jiu,28.88364584626847
106318,Municipiul Baia Mare,28.879483741200133
64602,Ojdula,28.873949579831933
164936,Muntenii De Jos,28.866554997208265
168452,Oras Balcesti,28.846153846153847
158966,Topolovatu Mare,28.846153846153847
122953,Hangu,28.843710292249046
175938,Dumbraveni,28.837209302325583
102749,Oras Fierbinti-Targ,28.831725616291532
35731,Municipiul Botosani,28.825742513687945
11352,Iratosu,28.82380288238029
92569,Municipiul Calarasi,28.81835889545447
125542,Oras Corabia,28.791177916695933
105829,Vasilati,28.790246952172556
106648,Vadu Izei,28.789126853377265
37100,Dobarceni,28.778054862842893
69063,Valea Lunga,28.77130501144747
137611,Doba,28.755186721991702
97189,Gorban,28.75
43180,Galbenu,28.74896437448219
129585,Tufeni,28.745890089243776
40820,Cincu,28.74289324068225
36453,Oras Bucecea,28.74265038444143
18028,Poiana Lacului,28.740232513817418
146931,Oras Milisauti,28.73873873873874
64265,Dobarlau,28.733674048835887
128864,Seaca,28.72570194384449
58721,Moldovenesti,28.709557456303457
37217,Durnesti,28.69851729818781
151530,Balaceana,28.678304239401495
24524,Podu Turcului,28.670967741935485
65139,Micfalau,28.668941979522184
83491,Oras Borsec,28.665207877461707
123521,Pipirig,28.656924147529576
132404,Brebu,28.653683319221
70352,Municipiul Calafat,28.652337086318663
68324,Ocnita,28.648190045248867
50326,Viperesti,28.643410852713178
12224,Sepreus,28.637627432808156
22576,Filipesti,28.63673030384512
24999,Rosiori,28.63662293211637
61069,Oras Baneasa,28.625058657907086
109005,Stramtura,28.614660390047074
21338,Beresti-Tazlau,28.614043139054612
38982,Suharau,28.607523862998317
131899,Adunati,28.588661037394452
132075,Aricestii Rahtivani,28.582134292565947
136526,Municipiul Carei,28.58123682016576
143735,Oras Cisnadie,28.58079483558604
136713,Acas,28.564981949458485
79497,Capreni,28.562980484920164
47159,Largu,28.548256285482562
21418,Berzunti,28.544015351403214
25068,Sascut,28.528301886792452
67121,Costestii Din Vale,28.523738872403563
165899,Solesti,28.521859819569745
133964,Lipanesti,28.514245349658584
120968,Oras Bicaz,28.49949647532729
40394,Oras Rupea,28.47585197574744
39122,Sendriceni,28.47457627118644
146708,Oras Solca,28.46079380445305
122132,Costisa,28.45360824742268
143619,Municipiul Medias,28.44474190579771
17334,Mioarele,28.44175491679274
167909,Oras Calimanesti,28.431777502409474
146655,Oras Siret,28.41699801192843
93156,Ciulnita,28.41670964414647
146370,Oras Salcea,28.414892292367078
